"Created Date","Record Number","Record Type","Status","Address","Property/Project Name","Description","Expiration Date",
"10/03/2022","SDOTTREE0004318","Tree - Plant/Prune/Remove","In Process","9201    FREMONT  AVE  N  SEATTLE","9201 FREMONT AVE N - SUSIP0000531","3 PARCELS INCLUDED:PARCEL A - 4 NEW TOWNHOUSES WITH PARKING ON THE CORNER OF FREMONT AVE N AND N 92ND ST.PARCEL B - 1 SFR AND 2 TOWNHOUSES WITH PARKING ON FREMONT AVE.PARCEL C - 1 SFR AND 2 TOWNHOUSES WITH PARKING ON FREMONT AVE.",,
"10/03/2022","SDOTTREE0004319","Tree - Plant/Prune/Remove","Issued","8807    36TH  AVE  SW  SEATTLE","ERNST - 8807 36TH AVE SW - T4N22","PLANT 1 T4N OAK","12/28/2022",
"10/03/2022","SDOTTREE0004320","Tree - Plant/Prune/Remove","Issued","9230    37TH  AVE  SW  SEATTLE","JOBES - 9230 37TH AVE SW - T4N22","PLANT 2 T4N TREES IN THE MARKED LOCATIONS","12/28/2022",
"10/03/2022","SDOTTREE0004321","Tree - Plant/Prune/Remove","Issued","9251    34TH  AVE  SW  SEATTLE","GHODSIAN - 9251 34TH AVE SW - T4N22","PLANT 1 T4N YELLOWWOOD","12/28/2022",
"10/03/2022","SDOTTREE0004322","Tree - Plant/Prune/Remove","Issued","9350    31ST  PL  SW  SEATTLE","JAUREGUI - 9350 31ST PL SW - T4N22","PLANT 1 T4N HORNBEAM","12/28/2022",
"10/03/2022","SDOTTREE0004323","Tree - Plant/Prune/Remove","Issued","10545    LINDEN  AVE  N  SEATTLE","PORTER - 10545 LINDEN AVE N - T4N22","PLANT 3 T4N TREES IN THE MARKED LOCATIONS","12/28/2022",
"10/03/2022","SDOTTREE0004324","Tree - Plant/Prune/Remove","Issued","106   N  100TH  ST   SEATTLE","SELIGMAN - 106 N 100TH ST - T4N22","PLANT 1 T4N INCENSE CEDAR","12/28/2022",
"10/03/2022","SDOTTREE0004325","Tree - Plant/Prune/Remove","Issued","13702    ASHWORTH  AVE  N  SEATTLE","ATTRIDGE - 13702 ASHWORTH AVE N - T4N22","PLANT 4 T4N GINKGO","12/28/2022",
"10/03/2022","SDOTTREE0004326","Tree - Plant/Prune/Remove","Issued","1819   N  135TH  ST   SEATTLE","TEUSCHER - 1819 N 135TH ST - T4N22","PLANT 1 T4N HORNBEAM","12/28/2022",
"10/03/2022","SDOTTREE0004327","Tree - Plant/Prune/Remove","Issued","2155   N  115TH  ST   SEATTLE","SHUTES-DAVID - 2155 N 115TH ST - T4N22","PLANT 2 T4N TREES","12/28/2022",
"10/03/2022","SDOTTREE0004328","Tree - Plant/Prune/Remove","Issued","3901   SW  OTHELLO  ST   SEATTLE","KATZ - 3901 SW OTHELLO ST - T4N22","PLANT 3 T4N SMOKE TREES","12/28/2022",
"10/03/2022","SDOTTREE0004329","Tree - Plant/Prune/Remove","Issued","3902   SW  HOLDEN  ST   SEATTLE","COONS - 3902 SW HOLDEN ST - T4N22","PLANT 1 T4N GOLDENRAIN TREE","12/28/2022",
"10/03/2022","SDOTTREE0004330","Tree - Plant/Prune/Remove","Issued","4042   SW  BARTON  ST   SEATTLE","CHIANG - 4042 SW BARTON ST - T4N22","PLANT 1 T4N SMOKE TREE","12/28/2022",
"10/03/2022","SDOTTREE0004331","Tree - Plant/Prune/Remove","Issued","5900    44TH  AVE  SW  SEATTLE","HEALEY - 5900 44TH AVE SW - T4N22","PLANT 2 T4N TREES IN THE MARKED LOCATIONS","12/28/2022",
"10/03/2022","SDOTTREE0004332","Tree - Plant/Prune/Remove","Issued","6038    47TH  AVE  SW  SEATTLE","HAFFNER - 6038 47TH AVE SW - T4N22","PLANT 1 T4N GINKGO","12/28/2022",
"10/03/2022","SDOTTREE0004333","Tree - Plant/Prune/Remove","Issued","8114    41ST  AVE  SW  SEATTLE","FERAR - 8114 41ST AVE SW - T4N22 - PLANT - REMOVE","REMOVE SMALL TREES AND PLANT 2 T4N OAK","12/28/2022",
"10/03/2022","SDOTTREE0004334","Tree - Plant/Prune/Remove","Issued","1102    21ST  AVE  S  SEATTLE","WANG - 1102 21ST AVE S - T4N22","PLANT 1 T4N GOLDENRAIN TREE","12/28/2022",
"10/03/2022","SDOTTREE0004335","Tree - Plant/Prune/Remove","Issued","1301   S  HILL  ST   SEATTLE","WONG - 1301 S HILL ST - T4N22","PLANT 1 T4N GOLDENRAIN TREE","12/28/2022",
"10/03/2022","SDOTTREE0004336","Tree - Plant/Prune/Remove","Issued","1307   S  HILL  ST   SEATTLE","WONG - 1307 S HILL ST - T4N22","PLANT 2 T4N TREES IN THE MARKED LOCATIONS","12/28/2022",
"10/03/2022","SDOTTREE0004337","Tree - Plant/Prune/Remove","Issued","1638   S  LANE  ST   SEATTLE","BRADBURD - 1638 S LANE ST - T4N22","PLANT 1 T4N MAGNOLIA TREE","12/19/2022",
"10/03/2022","SDOTTREE0004338","Tree - Plant/Prune/Remove","Issued","1717    22ND  AVE  S  SEATTLE","JACOBSEN - 1717 22ND AVE S - T4N22","PLANT 2 T4N MAGNOLIA TREES","12/19/2022",
"10/03/2022","SDOTTREE0004339","Tree - Plant/Prune/Remove","Issued","7254    27TH  AVE  NE  SEATTLE","Ito - 7254 27th Ave NE - Removal, Grind, Replant","Remove one declining tree located in the ROW. Grind stump below grade. Prior to grinding perform an 811 locate to mark all underground utilities. Within a year of issuance replant one tree in the right of way. See project description for full list of requirements. SDOT SPACING STANDARDS: street trees shall be planted according to the following guidelines: 3½ feet back from the face of the curb, 5 feet from all underground utility lines (Call 811 to locate lines), 10 feet from power poles, 7 ½ feet from driveways (10 feet recommended), 20 feet from street lights and other existing trees, 30 feet from street intersections (avoid driver sightline issues).  GENERAL PLANTING SPECIFICATIONS: Species to be planted shall be selected from the approved street tree list & shall be suitable for the site conditions. Planting shall adhere to spacing guidelines. Prior to planting perform an 811 locate to mark all underground utilities.","10/06/2023",
"10/03/2022","SDOTTREE0004340","Tree - Plant/Prune/Remove","Issued","1820   S  WELLER  ST   SEATTLE","JOHNSON - 1820 S WELLER ST - T4N22","PLANT 1 T4N OAK","12/28/2022",
"10/03/2022","SDOTTREE0004341","Tree - Plant/Prune/Remove","Issued","1922    16TH  AVE  S  SEATTLE","KOFFMAN - 1922 16TH AVE S - T4N22","PLANT 1 T4N HONEY LOCUST","12/19/2022",
"10/03/2022","SDOTTREE0004342","Tree - Plant/Prune/Remove","Closed","5521    28TH  AVE  NW  SEATTLE","Corwin - 5521 28th Ave NW - Pruning","prune plums for street and sidewalk clearence","10/20/2022",
"10/03/2022","SDOTTREE0004343","Tree - Plant/Prune/Remove","Issued","9269    SPEAR  PL  S  SEATTLE","EGAN-DAVIS - 9269 Spear Pl S - REMOVAL","Remove two declining/damaged ornamental plum trees located in the ROW at 9269 Spear Pl S. Grind stump below grade to allow for future replanting. Prior to grinding perform an 811 locate to mark all underground utilities.Within one year of removal replant one tree. PLANTING SPECIFICATIONS: Species to be planted shall be selected from the approved street tree list & shall be suitable for the site conditions. Planting shall adhere to spacing guidelines. Prior to planting perform an 811 locate to mark all underground utilities.SDOT SPACING STANDARDS: street trees shall be planted according to the following guidelines: 3½ feet back from the face of the curb, 5 feet from all underground utility lines (Call 811 to locate lines), 10 feet from power poles, 7 ½ feet from driveways (10 feet recommended), 20 feet from street lights and other existing trees, 30 feet from street intersections (avoid driver sightline issues)","10/06/2023",
"10/03/2022","SDOTTREE0004344","Tree - Plant/Prune/Remove","Closed","10050    RAVENNA  AVE  NE  SEATTLE","Nine Banded - 10050 RAVENNA AVE - Street Trees","Existing house 10050 Ravenna AVE NE. Plant ground cover Kinnikinnick and (4) Pinus flexillis (2"" CAL) in planting strip on east side of Ravenna Ave NE. Property line to property line in front of 10050 Ravenna Ave NE.",,
"10/03/2022","SDOTTREE0004345","Tree - Plant/Prune/Remove","Closed","5711    GREENWOOD  AVE  N  SEATTLE","BENNINGSON - 5711 Greenwood Ave N - prune","Homeowner would like to trim back a couple branches extending into the street on two Ash trees (Fraxinus) in the ROW. Permitted to Prune 2 Fraxinus. Pruning shall adhere to ANSI 300A standards. Scope of work shall include restoring required clearances to street and sidewalk.","01/12/2023",
"10/03/2022","SDOTTREE0004346","Tree - Plant/Prune/Remove","Issued","2008    33RD  AVE  S  SEATTLE","HUNTER-LULL - 2008 33RD AVE S - T4N22","PLANT 2 T4N TREES","12/28/2022",
"10/03/2022","SDOTTREE0004347","Tree - Plant/Prune/Remove","Issued","2101    19TH  AVE  S  SEATTLE","CALDERHEAD - 2101 19TH AVE S - T4N22","PLANT 2 T4N TREES","12/28/2022",
"10/03/2022","SDOTTREE0004348","Tree - Plant/Prune/Remove","Issued","2121    14TH  AVE  S  SEATTLE","HOLLOWAY - 2122 29TH AVE S - T4N22","PLANT ONE T4N GOLDENRAIN TREE IN THE MARKED LOCATION","12/28/2022",
"10/03/2022","SDOTTREE0004349","Tree - Plant/Prune/Remove","Issued","2122    29TH  AVE  S  SEATTLE","MERRIMAN - 2122 29TH AVE S - T4N22","PLANT 3 T4N TREES","12/28/2022",
"10/03/2022","SDOTTREE0004350","Tree - Plant/Prune/Remove","Issued","2513   S  KING  ST   SEATTLE","EVERGREEN - 2513 S KING ST - T4N22","PLANT 1 T4N OAK","12/28/2022",
"10/03/2022","SDOTTREE0004351","Tree - Plant/Prune/Remove","Inspections Completed","705   N  62ND  ST   SEATTLE","YU-CHI - 705 N 62ND ST - PLANT","Plant groundcover and 1 tulip poplar tree (1"" Cal) in the planting strip on the S side of N 62nd St between Fremont Ave N and Linden Ave N, in front of 705 N 62nd St. The sidewalk will remain open.","03/03/2023",
"10/02/2022","SDOTTREE0004313","Tree - Plant/Prune/Remove","Inspections Completed","1907   N  80TH  ST   SEATTLE","Smith - 1907 N 80th St - Planting","Our house is located at the corner of 80th and Stroud. We would like to add (2) Kousa Dogwoods to the planting strips on each bordering street. (2) on Stroud and (2) on 80th. This will add vegetation to an area that gets heavy traffic from those visiting Greenlake.","10/13/2023",
"10/02/2022","SDOTTREE0004314","Tree - Plant/Prune/Remove","Closed","8015    BROOKLYN  AVE  NE  SEATTLE","Frazier - 7738 Ravenna Ave NE - Pruning","Prune 2 Katsura trees located in the right of way. Pruning shall adhere to ANSI 300A standards. Scope of work shall include restoring required clearances to street & sidewalk.","01/01/2023",
"10/02/2022","SDOTTREE0004315","Tree - Plant/Prune/Remove","Withdrawn","705   N  62ND  ST   SEATTLE","Planting Tulip poplar tree in planting strip","Plant groundcover and 1 tulip poplar tree (1"" Cal) in the planting strip on the S side of N 62nd St between Fremont Ave N and Linden Ave N, in front of 705 N 62nd St. The sidewalk will remain open.",,
"10/02/2022","SDOTTREE0004316","Tree - Plant/Prune/Remove","Withdrawn","2708    45TH  AVE  SW  SEATTLE","Monsey - 2708 45th Ave SW - Removal","Need to remove tree from parking strip due to new trees being planed from the tree program. This was needed via James.leblanc@seattle.gov",,
"10/02/2022","SDOTTREE0004317","Tree - Plant/Prune/Remove","Closed","13328    CORLISS  AVE  N  SEATTLE","Baptiste - 13328 Corliss Ave N - Pruning","Pruning of the three poplar in the right-of-way west of my property. The north and south poplar will have lower sprouts trimmed up to 15 feet. The middle poplar will have lower sprout trimmed and remove hazardous deadwood.","12/30/2022",
"10/02/2022","SDOTTREE0004315-AW001","ROW Withdrawal Request","Closed","705   N  62ND  ST   SEATTLE","Planting Tulip poplar tree in planting strip","Plant groundcover and 1 tulip poplar tree (1"" Cal) in the planting strip on the S side of N 62nd St between Fremont Ave N and Linden Ave N, in front of 705 N 62nd St. The sidewalk will remain open.",,
"09/30/2022","SDOTTREE0004308","Tree - Plant/Prune/Remove","Closed","4006    26TH  AVE  W  SEATTLE","Jamieson - 4006 26th Ave W - Pruning","4006 26th ave w - Trimming 2 Plum street trees along 26th Ave W. Prune as permitted, suckers, thin as allowed.Thin not to exceed 15% of foliage removal - SDOT UF","10/19/2022",
"09/30/2022","SDOTTREE0004309","Tree - Plant/Prune/Remove","In Process","7029    25TH  AVE  NW  SEATTLE","7029 25TH AVE NW - Street Trees","NR3 Zone. New SFR, ADU and DADU West of 25th ave nw. In planting strip West of 25th Ave NW we are proposing new plantings and (2) 2-2.5"" cal Green beech (for street trees requirement). The sidewalk will remain open.",,
"09/30/2022","SDOTTREE0004310","Tree - Plant/Prune/Remove","Withdrawn","11254    MARINE VIEW  DR  SW  SEATTLE","Crosby - 11254 Marine View Dr SW - Pruning","Birch tree on Marine view DriveDead branches need trimming. Trimming is below main power lines.",,
"09/30/2022","SDOTTREE0004311","Tree - Plant/Prune/Remove","Inspections Completed","8042    11TH  AVE  NW  SEATTLE","Baker - 8042 11th Ave NW - removal/replacement","Remove two trees with fungal infections on parkway. Plant two new trees.","12/13/2022",
"09/30/2022","SDOTTREE0004312","Tree - Plant/Prune/Remove","Issued","3057    37TH  AVE  SW  SEATTLE","McGovern - 3057 37th Ave SW - Removal","REMOVE 2 BIRCH TREES, EXHIBITING SIGNS OF BRONZE BIRCH BORER (2ND AND 3RD TREES FROM THE EAST ON SW HANFORD FRONTAGE).  MINIMAL PRUNING ON REMAINING TREES TO ENSURE STREET CLEARANCES.  GRIND STUMPS.  CALL 811 BEFORE DIGGING.  PLANT 1 CITY APPROVED STREET TREE TO CITY OF SEATTLE STANDARDS.","04/29/2023",
"09/29/2022","SDOTTREE0004264","Tree - Plant/Prune/Remove","Closed","8412    DUNCAN  AVE  S  SEATTLE","ROBINSON - 8412 DUNCAN AVE S - T4N22","PLANT 3 T4N HORNBEAM TREES, IN THE MARKED LOCATIONS ON 54TH AVE","12/29/2022",
"09/29/2022","SDOTTREE0004265","Tree - Plant/Prune/Remove","Closed","9212    SPEAR  PL  S  SEATTLE","MCNALLY - 9212 SPEAR PL S - T4N22","PLANT 1 T4N SMOKE TREE","12/29/2022",
"09/29/2022","SDOTTREE0004266","Tree - Plant/Prune/Remove","Issued","9266  B   50TH  AVE  S  SEATTLE","ROBINSON - 9266 B 50TH AVE S - T4N22","PLANT 1 T4N GOLDENRAIN TREE","12/29/2022",
"09/29/2022","SDOTTREE0004267","Tree - Plant/Prune/Remove","Inspections Completed","8539    BURKE  AVE  N  SEATTLE","Mathisen - 8539 Burke Ave N - Remove & Grind","Remove and haul away all wood & debris from one dead cherry tree (Prunus sp.) located in the planting strip. Grind out stump and surface roots 10-15” below grade to help allow for future replanting.","12/11/2022",
"09/29/2022","SDOTTREE0004268","Tree - Plant/Prune/Remove","Closed","5806    WOODLAWN  AVE  N  SEATTLE","Allison - 5806 Woodlawn Ave N - Pruning","Prune two sweetgum trees located in the planting strip. *Pruning for clearance to the street and sidewalk*Remove dead or damaged limbs 2 inches in diameter or greater","12/20/2022",
"09/29/2022","SDOTTREE0004269","Tree - Plant/Prune/Remove","Closed","9316    56TH  AVE  S  SEATTLE","JOYCE - 9316 56TH AVE S - T4N22","PLANT 2 T4N TREES IN THE MARKED LOCATIONS","12/29/2022",
"09/29/2022","SDOTTREE0004270","Tree - Plant/Prune/Remove","Closed","9318    57TH  AVE  S  SEATTLE","HOSTAGE - 9318 57TH AVE S - T4N22","PLANT 2 T4N TREES","12/29/2022",
"09/29/2022","SDOTTREE0004271","Tree - Plant/Prune/Remove","Issued","6600    CARLETON  AVE  S  SEATTLE","Stanley - 6600 carleton ave s - street trees and SIP","Stanley is two new townhouse structures consisting of 19 rowhouses with surface parking in the Georgetown Neighborhood of Seattle, WA. Building A (Carleton Avenue South) is a 3-story townhouse building structure containing 8 rowhouses. Building B (South Warsaw Street) is a 3-story townhouse building structure containing 11 rowhouses.","04/27/2024",
"09/29/2022","SDOTTREE0004272","Tree - Plant/Prune/Remove","Closed","9341    57TH  AVE  S  SEATTLE","TEVEBAUGH - 9341 57TH AVE S - T4N22","PLANT 1 T4N GOLDENRAIN TREE","12/29/2022",
"09/29/2022","SDOTTREE0004273","Tree - Plant/Prune/Remove","Closed","9632    54TH  AVE  S  SEATTLE","PAYTON - 9632 54TH AVE S - T4N22","PLANT 1 T4N GOLDENRAIN TREE IN THE MARKED LOCATION","12/29/2022",
"09/29/2022","SDOTTREE0004274","Tree - Plant/Prune/Remove","Closed","9670    54TH  AVE  S  SEATTLE","ROSENBLUM - 9670 54TH AVE S - T4N22","PLANT 1 T4N GOLDENRAIN TREE","12/29/2022",
"09/29/2022","SDOTTREE0004275","Tree - Plant/Prune/Remove","Closed","9719    57TH  AVE  S  SEATTLE","JAYNES - 9719 57TH AVE S - T4N22","PLANT 1 T4N GOLDENRAIN TREE","12/29/2022",
"09/29/2022","SDOTTREE0004276","Tree - Plant/Prune/Remove","Issued","9849    61ST  AVE  S  SEATTLE","HANNAH - 9849 61ST AVE S - T4N22","PLANT 2 T4N SMOKE TREES","12/29/2022",
"09/29/2022","SDOTTREE0004277","Tree - Plant/Prune/Remove","Inspections Completed","2848   NW  64TH  ST   SEATTLE","PASAT - 2848 NW 64TH ST - REMOVE","We'll plant groundcover and shrubs in the parking strip and would like to remove one of the existing trees: more specificall, the one on the west which is an old crab tree who is no longer growing healthy and our landscaper consultant suggested that it should be removed.","12/13/2022",
